Annotation Cluster 1	Enrichment Score: 17.747108291586425
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR

Annotation Cluster 39	Enrichment Score: 1.8528962662520936
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR021072:Melanoma associated antigen, MAGE, N-terminal	9	0.44204322200392926	0.002254999754746057	P43360, P43361, P43364, P43365, P43355, P43356, P43357, P43358	2006	24	19139	3.5778290129611166	0.9981857785977336	0.1370647677015212	0.13549607221995874
SMART	SM01392:SM01392	9	0.44204322200392926	0.004284809885016033	P43360, P43361, P43364, P43365, P43355, P43356, P43357, P43358	1205	24	10374	3.2284232365145233	0.8861384555281302	0.18410775012140604	0.18156080496162377
UP_SEQ_FEATURE	DOMAIN:MAGE	10	0.4911591355599214	0.012661608910438311	P43360, P43361, Q12816, P43364, P43365, P43355, P43356, P43357, P43358	1988	40	20516	2.579979879275654	1.0	0.9460665324483644	0.9409574621862575
UP_SEQ_FEATURE	DOMAIN:Melanoma associated antigen N-terminal	4	0.19646365422396855	0.014493382923932756	P43355, P43356, P43358	1988	6	20516	6.879946344735077	1.0	1.0	0.9947164494540331
INTERPRO	IPR002190:MAGE protein	10	0.4911591355599214	0.014663688452936169	P43360, P43361, Q12816, P43364, P43365, P43355, P43356, P43357, P43358	2006	38	19139	2.510757202077977	1.0	0.48360323469257854	0.4780684337232786
SMART	SM01373:SM01373	10	0.4911591355599214	0.02687889626935373	P43360, P43361, Q12816, P43364, P43365, P43355, P43356, P43357, P43358	1205	38	10374	2.2655601659751037	0.9999989709253724	0.5666967296788744	0.558857051600313
UP_KW_MOLECULAR_FUNCTION	KW-0825~Tumor antigen	9	0.44204322200392926	0.1532268106813937	P43360, P43361, P43364, P43365, P43355, P43356, P43357, P43358	1484	42	11735	1.694503273007316	0.9999999904027242	0.6074348566298108	0.5417662234806421

Annotation Cluster 40	Enrichment Score: 1.8117487785713162
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:POU-specific	7	0.343811394891945	0.005457603978454789	P78424, Q01860, Q06416, Q01851, Q12837, P49335, Q03052	1988	18	20516	4.013302034428795	1.0	0.4893460072471357	0.48670337795230495
INTERPRO	IPR013847:POU domain	7	0.343811394891945	0.008016599876932469	P78424, Q01860, Q06416, Q01851, Q12837, P49335, Q03052	2006	18	19139	3.710341198626343	0.9999999998316103	0.3070467569301806	0.3035326309567307
INTERPRO	IPR000327:POU-specific	7	0.343811394891945	0.008016599876932469	P78424, Q01860, Q06416, Q01851, Q12837, P49335, Q03052	2006	18	19139	3.710341198626343	0.9999999998316103	0.3070467569301806	0.3035326309567307
SMART	SM00352:POU	7	0.343811394891945	0.0096337790445313	P78424, Q01860, Q06416, Q01851, Q12837, P49335, Q03052	1205	17	10374	3.544935318525751	0.992540933112003	0.28674659979604933	0.2827797496012423
INTERPRO	IPR010982:Lambda repressor-like, DNA-binding domain	8	0.3929273084479371	0.03222944938674367	P78424, Q01860, Q06416, Q01851, Q12837, P49335, Q03052, Q01826	2006	30	19139	2.5442339647723493	1.0	0.7209083238826824	0.712657584839676
INTERPRO	IPR001387:Helix-turn-helix	3	0.14734774066797643	0.12373008952050338	Q01860, Q01851, Q12837	2006	6	19139	4.770438683948155	1.0	1.0	0.9889087656529517

Annotation Cluster 41	Enrichment Score: 1.8110300904372088
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DOMAIN	KW-0728~SH3 domain	35	1.719056974459725	0.0019822000585012502	P55345, Q12965, Q13813, Q13239, P52735, Q12929, Q08289, Q07157, Q08881, Q06187, P46109, Q00013, Q02779, P62993, P57075, P54284, P78352, Q13882, P49418, Q13387, P46108, Q13368, Q13402, Q12774, P51451, Q13588, Q13625, Q12959, Q03001, P80192, P56945, Q07912, Q02641, Q13470, P98171	1311	225	14500	1.720484786846343	0.05965569016569827	0.012289640362707752	0.010307440304206501
UP_SEQ_FEATURE	DOMAIN:SH3	33	1.6208251473477406	0.010062753234705353	P55345, Q12965, Q13813, Q13239, Q12929, Q08289, Q07157, Q08881, Q06187, Q00013, Q02779, P62993, P57075, P54284, P78352, Q13882, P49418, Q13387, P46108, Q13368, Q13402, Q12774, P51451, Q13588, Q13625, Q12959, Q03001, P80192, P56945, Q07912, Q02641, Q13470, P98171	1988	216	20516	1.5766543706684553	1.0	0.7792230186656381	0.775014958222034
INTERPRO	IPR001452:Src homology-3 domain	35	1.719056974459725	0.0233871063851194	P55345, Q12965, Q13813, Q13239, P52735, Q12929, Q08289, Q07157, Q08881, Q06187, P46109, Q00013, Q02779, P62993, P57075, P54284, P78352, Q13882, P49418, Q13387, P46108, Q13368, Q13402, Q12774, P51451, Q13588, Q13625, Q12959, Q03001, P80192, P56945, Q07912, Q02641, Q13470, P98171	2006	229	19139	1.4582126981500911	1.0	0.6672484638040188	0.6596118576374492
SMART	SM00326:SH3	31	1.5225933202357564	0.12219089325487727	P55345, Q12965, Q13813, Q13239, P52735, Q12929, Q08289, Q08881, Q06187, P46109, Q00013, Q02779, P62993, P57075, P78352, Q13882, P49418, Q13387, P46108, Q13368, Q13402, Q12774, P51451, Q13588, Q13625, Q12959, P80192, P56945, Q07912, Q13470, P98171	1205	208	10374	1.283091286307054	1.0	1.0	0.9881188118811881

Annotation Cluster 42	Enrichment Score: 1.7914327500850635
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0000776~kinetochore	30	1.4734774066797642	5.26412854046646E-4	Q13257, Q12888, P57740, Q12824, Q12769, P48729, P51808, P63167, Q00613, P49810, P43034, P45973, Q13561, Q00839, P55854, P46060, P49450, P49454, P60709, P53350, P51955, Q03188, P51532, P55735, P50749, Q00403, Q02224, P52948, P49768, Q13352	2027	155	20587	1.9657526616483918	0.42833244169215556	0.007873950014049832	0.007021309475805264
UP_KW_CELLULAR_COMPONENT	KW-0137~Centromere	23	1.1296660117878194	0.06065786596533847	P49450, P46060, Q13257, Q12888, P49454, P53350, P51955, P57740, Q03188, Q06787, P48729, P51808, P67775, Q00613, P50749, Q02224, P50748, P49711, P62714, P45973, Q13362, Q00839, Q13352	1886	146	17662	1.4752756431673906	0.9805956281843831	0.29395735044740945	0.2566294329302781
UP_KW_CELLULAR_COMPONENT	KW-0995~Kinetochore	16	0.7858546168958742	0.13227815756390127	P46060, Q13257, Q12888, P49454, P53350, P51955, P57740, Q03188, P48729, P51808, Q00613, P50749, Q02224, P50748, Q00839, Q13352	1886	103	17662	1.4547251593241979	0.9998687880552437	0.3968344726917038	0.3464427936197414

Annotation Cluster 43	Enrichment Score: 1.7891009750913902
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:1990454~L-type voltage-gated calcium channel complex	8	0.3929273084479371	4.484286769530156E-5	Q13698, Q01668, P54289, Q02641, P54284, P62955, Q06432, Q08289	2027	12	20587	6.770925834566684	0.046507951548014015	0.0010582916776091169	9.436932379433461E-4
GOTERM_BP_DIRECT	GO:0006816~calcium ion transport	21	1.031434184675835	6.371396919797322E-4	Q13698, P54289, Q13586, P51681, P80075, Q13507, Q03135, P56539, Q01668, Q00975, Q08209, P43681, P49810, P54284, P62955, P48995, P98194, P98161, Q13563, Q01814, P49768	2003	89	19357	2.280270605327963	0.9848327467158625	0.034321984063039344	0.03352294821981886
GOTERM_CC_DIRECT	GO:0005891~voltage-gated calcium channel complex	11	0.5402750491159135	0.0029926840767331877	Q13698, Q01668, P54289, Q02641, Q00975, Q01118, P54284, P62955, Q07343, Q08499, Q08289	2027	38	20587	2.940007270272375	0.9585387373992927	0.031810520263490585	0.028365878238724652
GOTERM_MF_DIRECT	GO:0005245~voltage-gated calcium channel activity	11	0.5402750491159135	0.011238862496727571	P62166, Q13698, Q01668, P54289, Q02641, Q00975, P54284, P62955, Q06432, Q13563, Q08289	2018	42	18913	2.4546108830053326	0.9999999993743184	0.2394643997882295	0.23231239638122106
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	20	0.9823182711198428	0.028987616590558887	P61619, Q13698, Q12797, P51674, P78348, Q06432, P57103, Q13507, Q08289, P62166, Q01668, Q02641, P62955, P48995, P98194, P98161, Q13563, Q01814, P62942, P49768	2003	116	19357	1.6662075851739633	1.0	0.4194036750143095	0.4096397124036598
GOTERM_MF_DIRECT	GO:0008331~high voltage-gated calcium channel activity	7	0.343811394891945	0.0364403121056516	Q13698, Q01668, Q02641, Q00975, Q01118, P54284, Q08289	2018	24	18913	2.7335439378923025	1.0	0.4915509726481781	0.47686998359841914
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	8	0.3929273084479371	0.05587186700905226	Q13424, Q13698, P46934, P55268, Q02641, Q12955, P54284, Q08289	2003	34	19357	2.273883292707997	1.0	0.5862020723112262	0.5725549455516983
KEGG_PATHWAY	hsa05412:Arrhythmogenic right ventricular cardiomyopathy	19	0.9332023575638507	0.05687458521090007	Q13797, Q13698, Q08043, P54289, P60709, Q13326, P56199, Q06432, P57103, Q08289, P50402, Q01668, Q02487, P63261, Q02641, P53708, P54284, P62955, Q13683	1311	77	8205	1.5443252399774139	0.9999999981062585	0.1726370152861834	0.12331215377584528
INTERPRO	IPR000584:Voltage-dependent calcium channel, L-type, beta subunit	3	0.14734774066797643	0.05699349509741425	Q02641, P54284, Q08289	2006	4	19139	7.155658025922234	1.0	0.9264756528626176	0.9158722119142614
GOTERM_MF_DIRECT	GO:0005262~calcium channel activity	13	0.6385068762278978	0.07151507612178505	P61619, P51674, P54289, Q05586, Q13507, Q12879, Q08289, Q01668, P62955, P48995, P98161, Q13563, P49768	2018	71	18913	1.7160275827412443	1.0	0.7408329708748451	0.7187067594780497
UP_KW_BIOLOGICAL_PROCESS	KW-0109~Calcium transport	17	0.8349705304518664	0.11703654796808655	Q13698, P78348, P54289, Q13586, Q06432, P57103, Q13507, Q08289, Q01668, Q02641, Q00975, P54284, P62955, P48995, P98194, Q13563, Q01814	1299	101	11248	1.4574501330040626	0.9999999997296896	0.5598775402797654	0.5187565909936809
UP_KW_MOLECULAR_FUNCTION	KW-0107~Calcium channel	12	0.5893909626719057	0.2206107173632127	Q13698, Q01668, P54289, Q02641, Q00975, P54284, P62955, Q06432, Q13507, P48995, Q13563, Q08289	1484	67	11735	1.4163012431105926	0.9999999999990346	0.765243425853644	0.6825144068424392

Annotation Cluster 44	Enrichment Score: 1.718256085487972
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:RHD	6	0.29469548133595286	0.0014079935622952435	Q00653, Q01201, Q04864, Q04206, Q13469, Q12968	1988	10	20516	6.191951710261569	0.999993866471331	0.1845121409789367	0.18351571476562004
INTERPRO	IPR008967:p53-like transcription factor, DNA-binding	13	0.6385068762278978	0.0014579497181233727	P52630, Q13207, P51692, Q13469, Q12968, Q06330, Q01196, Q00653, P57082, Q01201, Q04864, Q04206, Q13761	2006	44	19139	2.8188955859693645	0.983082419245533	0.10220509522596696	0.10103536595299453
INTERPRO	IPR011539:Rel homology domain	6	0.29469548133595286	0.0020122044053928665	Q00653, Q01201, Q04864, Q04206, Q13469, Q12968	2006	10	19139	5.724526420737788	0.9964178481278789	0.13084008180182452	0.12934262736060193
GOTERM_BP_DIRECT	GO:0038061~NIK/NF-kappaB signaling	12	0.5893909626719057	0.008638614686606995	Q00653, Q13478, Q13489, Q01201, Q04864, Q04206, P59046, P60510, P49721, Q13490, P49720, P60900	2003	48	19357	2.4160009985022466	1.0	0.2218676658068936	0.21670245691029366
INTERPRO	IPR000451:NF-kappa-B/Rel/Dorsal	4	0.19646365422396855	0.009755189728366843	Q00653, Q01201, Q04864, Q04206	2006	5	19139	7.632701894317049	0.9999999999987519	0.3472992887572888	0.3433244757243013
GOTERM_CC_DIRECT	GO:0071159~NF-kappaB complex	4	0.19646365422396855	0.015148819388765274	Q00653, Q01201, Q04864, Q04206	2027	6	20587	6.770925834566684	0.999999908885462	0.11329609993569523	0.10102768986732898
SMART	SM00429:IPT	8	0.3929273084479371	0.03697441406555349	Q04912, Q00653, Q01201, P51805, Q04864, Q04206, Q13469, Q12968	1205	28	10374	2.4597510373443985	0.9999999947429776	0.6218372914080932	0.6132347992344634
INTERPRO	IPR002909:Cell surface receptor IPT/TIG	8	0.3929273084479371	0.037991020617697366	Q04912, Q00653, Q01201, P51805, Q04864, Q04206, Q13469, Q12968	2006	31	19139	2.462161901392596	1.0	0.8057916957058301	0.796569473151257
GOTERM_BP_DIRECT	GO:0033554~cellular response to stress	6	0.29469548133595286	0.05875522735750561	Q00653, Q01201, Q04864, Q04206, Q13162, Q06830	2003	21	19357	2.7611439982882815	1.0	0.5895257315931708	0.575801228103555
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	9	0.44204322200392926	0.1177458857524187	Q07817, Q00653, Q01201, Q04864, Q04206, Q07820, P52945, P49137, P42772	2003	48	19357	1.8120007488766852	1.0	0.826071146074869	0.8068397271233391
GOTERM_BP_DIRECT	GO:0032479~regulation of type I interferon production	4	0.19646365422396855	0.14422242172366953	Q00653, Q01201, Q04206, Q02556	2003	13	19357	2.9735396904643037	1.0	0.9188586273049926	0.8974670615749768
GOTERM_BP_DIRECT	GO:0007249~I-kappaB kinase/NF-kappaB signaling	9	0.44204322200392926	0.32527130678604677	Q00653, Q13489, Q01201, Q04864, Q04206, P58753, Q13490, Q13464, Q06187	2003	63	19357	1.3805719991441412	1.0	1.0	0.9768680566123877

Annotation Cluster 45	Enrichment Score: 1.7001149988824868
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	REPEAT:PFTB 1	4	0.19646365422396855	0.0033657242840184815	P49356, P53609, P53611, P48449	1988	4	20516	10.319919517102617	0.9999999999996626	0.3333632494333654	0.3315629783047044
UP_SEQ_FEATURE	REPEAT:PFTB 2	4	0.19646365422396855	0.0033657242840184815	P49356, P53609, P53611, P48449	1988	4	20516	10.319919517102617	0.9999999999996626	0.3333632494333654	0.3315629783047044
UP_SEQ_FEATURE	REPEAT:PFTB 3	4	0.19646365422396855	0.0033657242840184815	P49356, P53609, P53611, P48449	1988	4	20516	10.319919517102617	0.9999999999996626	0.3333632494333654	0.3315629783047044
UP_SEQ_FEATURE	REPEAT:PFTB 4	4	0.19646365422396855	0.0033657242840184815	P49356, P53609, P53611, P48449	1988	4	20516	10.319919517102617	0.9999999999996626	0.3333632494333654	0.3315629783047044
UP_SEQ_FEATURE	REPEAT:PFTB 5	3	0.14734774066797643	0.02631321202105201	P49356, P53611, P48449	1988	3	20516	10.319919517102614	1.0	1.0	0.9947164494540331
GOTERM_BP_DIRECT	GO:0018342~protein prenylation	4	0.19646365422396855	0.028088239885664234	P49356, P49354, P53609, P53611	2003	7	19357	5.522287996576565	1.0	0.41204444760844944	0.4024518121117828
UP_KW_MOLECULAR_FUNCTION	KW-0637~Prenyltransferase	4	0.19646365422396855	0.04759009847260415	P49356, P49354, P53609, P53611	1484	7	11735	4.518675394686176	0.9955387855466854	0.2780263647610032	0.24796946046251633
INTERPRO	IPR001330:Prenyltransferase/squalene oxidase	3	0.14734774066797643	0.05699349509741425	P49356, P53609, P53611	2006	4	19139	7.155658025922234	1.0	0.9264756528626176	0.9158722119142614
GOTERM_BP_DIRECT	GO:0018344~protein geranylgeranylation	3	0.14734774066797643	0.12104481340080628	P49354, P53609, P53611	2003	6	19357	4.832001997004493	1.0	0.826071146074869	0.8068397271233391
INTERPRO	IPR008930:Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid	4	0.19646365422396855	0.32029443736726937	P49356, P53609, P53611, P48449	2006	19	19139	2.0086057616623814	1.0	1.0	0.9889087656529517

Annotation Cluster 46	Enrichment Score: 1.6705854628486576
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	CARBOHYD:O-linked (GlcNAc) serine	14	0.68762278978389	0.004966051394208986	P49790, P51178, P57053, P52594, P62807, P46531, Q01082, P58876, P60900, Q01813	1988	61	20516	2.3685061186792886	1.0	0.4548475889878725	0.4523912624918121
UP_SEQ_FEATURE	DOMAIN:Histone H2A/H2B/H3	9	0.44204322200392926	0.016667986954414498	P49450, P84243, P62807, P58876	1988	35	20516	2.653693590112101	1.0	1.0	0.9947164494540331
INTERPRO	IPR000558:Histone H2B	7	0.343811394891945	0.040603453586879446	P57053, P62807, P58876	2006	25	19139	2.671445663010967	1.0	0.8057916957058301	0.796569473151257
SMART	SM00427:H2B	7	0.343811394891945	0.06183022291016935	P57053, P62807, P58876	1205	25	10374	2.41055601659751	0.9999999999999906	0.7718623943297621	0.7611844560682831

Annotation Cluster 47	Enrichment Score: 1.6537766108715717
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05410:Hypertrophic cardiomyopathy	25	1.2278978388998034	0.006303549371079341	Q13698, Q13797, P56199, P54619, P57103, Q08289, Q01668, P63261, P53708, P54284, P62955, Q13683, P45379, P54289, P60709, Q13326, Q06432, P68032, P50402, P54646, Q02641, P61812, P67936, Q13131, P63316	1311	90	8205	1.7384947876938726	0.8857036582526561	0.036646058208139216	0.026175755862956583
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	26	1.2770137524557956	0.0074340817826065945	Q08462, Q13698, Q13797, P56199, P63092, P57103, Q08289, Q01668, P63261, P53708, P51828, P54284, P62955, Q13683, P45379, P54289, P60709, Q13326, Q06432, P68032, P50402, Q08828, Q02641, P84996, P61812, P67936, P63316	1311	96	8205	1.6950324180015253	0.922650048904008	0.04249816752390103	0.030355833945643593
KEGG_PATHWAY	hsa05412:Arrhythmogenic right ventricular cardiomyopathy	19	0.9332023575638507	0.05687458521090007	Q13797, Q13698, Q08043, P54289, P60709, Q13326, P56199, Q06432, P57103, Q08289, P50402, Q01668, Q02487, P63261, Q02641, P53708, P54284, P62955, Q13683	1311	77	8205	1.5443252399774139	0.9999999981062585	0.1726370152861834	0.12331215377584528
KEGG_PATHWAY	hsa04260:Cardiac muscle contraction	20	0.9823182711198428	0.09102544714489394	P54710, Q13698, Q12797, P54289, Q13733, Q06432, P57103, P68032, Q08289, P50993, Q01668, Q02641, P54709, P54284, P62955, P47985, Q13061, P45379, P67936, P63316	1311	87	8205	1.4387543070569977	0.9999999999999939	0.2458403808716427	0.17560027205117335

Annotation Cluster 48	Enrichment Score: 1.644702350282875
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05016:Huntington disease	69	3.388998035363458	0.0021493978185091796	P56556, P54257, P48058, P53680, P78508, P53803, P51665, P52434, P52435, Q02779, P62195, Q07866, Q02930, P60896, P78352, Q13200, Q13561, P62875, Q13127, Q13885, P55036, Q0VDD8, P48201, P48047, P53779, Q06055, P50148, P62487, P42858, P63010, Q07812, P48556, P47985, P49721, P49720, P60900, Q12840, Q09472, P45880, P68363, P62380, P61163, Q00059, P62333, Q00975, Q00610, P56381, P56181, P53675, Q13224, P51970, Q12933, P55211, Q13547, Q13509, P99999, Q05586, P62191, P68371, Q01970, Q00722, P68366, P49821, P45983, P43003, P61218, P43686, P45984, P43004	1311	306	8205	1.41124871001032	0.5219485439520544	0.01675553299428747	0.011968237853062478
KEGG_PATHWAY	hsa05022:Pathways of neurodegeneration - multiple diseases	100	4.911591355599214	0.002423009827066582	P48058, P48454, P48729, P62195, Q07866, P49810, P52564, Q13885, P55036, Q0VDD8, P48201, P48047, P55957, P53778, P53779, P50148, P42858, P48556, P47985, P60900, Q13255, P49768, Q12840, P68363, P61163, P62253, Q00535, P56381, Q13148, P55211, P55210, P48023, P99999, P56706, P56705, P68371, P56704, P56703, P68400, Q01970, Q04206, P68366, P62820, Q13555, Q13554, P56556, P54257, Q13158, P54252, Q13557, P54253, P51665, Q02779, P63000, P60896, P78352, P55072, Q13200, Q13561, Q12879, Q08752, Q06055, Q07817, P63098, Q07812, P49721, P49720, P49841, Q01959, P46734, Q13698, P45880, Q01668, P62333, Q00975, P68036, P61006, P62979, P56181, Q13501, Q13467, Q13224, P51970, P60604, Q12933, P49674, Q12931, Q05586, Q13509, P62191, Q13507, Q02750, Q08209, Q00722, P67870, P62987, P49821, P45983, P43686, P45984	1311	476	8205	1.3148279906928448	0.5648658360520722	0.018468719348529724	0.013191942391806948
KEGG_PATHWAY	hsa05020:Prion disease	56	2.75049115913556	0.03617320132373742	P56556, P54652, P48454, P51665, P62195, Q07866, Q02930, P63000, P60896, Q13200, Q13885, P55036, P48201, P48047, P51636, Q12879, P53778, P53779, Q06055, P63098, Q07812, P48556, P46531, P47985, P49721, P49720, P49841, P60900, Q12840, Q13698, P45880, P68363, Q03135, P56539, Q01668, P62333, Q00975, P56381, P56181, Q13224, P51970, P55211, Q13509, P99999, Q05586, P62191, P68371, P68400, Q08209, Q05655, P67870, P68366, P49821, P45983, P43686, P45984	1311	273	8205	1.2838115355277828	0.9999967517000422	0.12924383389627014	0.09231702421162155
KEGG_PATHWAY	hsa05014:Amyotrophic lateral sclerosis	70	3.43811394891945	0.06652654918292114	P56556, P54257, P48454, P51665, P62195, Q07866, P63000, P60896, P84103, P55072, Q13200, Q13561, P51991, P52564, Q13885, P55036, Q0VDD8, P48201, P48047, P60709, Q09161, Q02297, Q12879, P53778, P55957, Q06055, Q07817, P63098, Q07812, P48556, P47985, P49721, P49720, P60900, P46734, Q12840, P56975, P68363, P57740, Q12769, P78406, P50995, P61163, P62333, P63261, P61006, P56381, P56181, Q13148, P49792, Q13501, P49790, Q13224, P51970, Q12933, P55211, Q13509, P99999, Q05586, P62191, P68371, P55735, Q08209, P52948, P68366, P49821, P43243, P43686, P43004, P62820	1311	364	8205	1.2035733145572962	0.9999999999444127	0.19666127566498703	0.14047233976070503
KEGG_PATHWAY	hsa05012:Parkinson disease	52	2.5540275049115913	0.08805689204023341	Q13555, Q13554, Q13433, P56556, Q13557, P63092, P51665, P54219, P62195, Q07866, P60896, Q13200, Q13885, P55036, P48201, P48047, P53779, Q06055, Q07817, P63096, Q07812, P48556, P47985, P49721, P49720, P60900, Q01959, Q12840, P45880, P68363, P49281, P62253, P62333, P68036, P62979, P56381, P56181, P60604, P51970, P55211, Q12931, Q13509, P99999, P62191, Q05940, P68371, P68366, P62987, P49821, P45983, P84996, P43686, P45984	1311	266	8205	1.223482046076289	0.9999999999999815	0.23971042833174652	0.17122173452267608
KEGG_PATHWAY	hsa05010:Alzheimer disease	71	3.487229862475442	0.12273505566679152	Q13433, P56556, Q13158, P48454, P51665, P48729, P62195, Q07866, P60896, P49810, Q13200, Q13885, P78536, Q13564, P55036, P48201, P48047, Q12879, Q08752, P55957, P53779, Q06055, P50148, P63098, P48556, P47985, P49721, P49720, P49841, P60900, P49768, Q12840, Q13698, P45880, P68363, P56817, P49281, Q01668, P62333, Q00535, P56381, P56181, Q13467, Q13224, P51970, Q12933, P49674, P55211, P55210, Q13509, P99999, Q05586, P62191, P56706, Q02750, P56705, P68371, P56704, P56703, P68400, Q01970, Q08209, Q00722, P67870, Q07954, Q04206, P68366, P49821, P45983, P43686, P45984	1311	384	8205	1.1571855930587338	1.0	0.3141651051769365	0.22440364655495465

Annotation Cluster 49	Enrichment Score: 1.6271963070175475
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010165~response to X-ray	9	0.44204322200392926	3.420396909610135E-4	P46736, P49917, Q13216, Q03468, Q13426, P54132, P51587, P43246, Q06609	2003	19	19357	4.57768610242531	0.8944182104051115	0.022256285633621593	0.02173814629978956
GOTERM_BP_DIRECT	GO:0097680~double-strand break repair via classical nonhomologous end joining	3	0.14734774066797643	0.12104481340080628	P49917, Q13216, Q03468	2003	6	19357	4.832001997004493	1.0	0.826071146074869	0.8068397271233391
GOTERM_BP_DIRECT	GO:0000012~single strand break repair	3	0.14734774066797643	0.3172403265946975	P49917, Q13216, Q03468	2003	11	19357	2.6356374529115416	1.0	1.0	0.9768680566123877

Annotation Cluster 50	Enrichment Score: 1.6171562872332144
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	10	0.4911591355599214	0.003242020109956734	P49770, Q04637, P52298, Q13686, P55884, Q09161, P46199, P78344, P55010, P60228	2003	31	19357	3.1174206432287055	0.9999999994609264	0.10926439057761875	0.10672065172211423
GOTERM_BP_DIRECT	GO:0006413~translational initiation	13	0.6385068762278978	0.005872599902716628	P49770, Q13347, P55884, P46782, P78344, P56537, Q04637, P61221, P61247, Q13144, P47813, P60228, P60842	2003	52	19357	2.4160009985022466	1.0	0.16635658000281758	0.16248370161869843
UP_KW_BIOLOGICAL_PROCESS	KW-0648~Protein biosynthesis	29	1.424361493123772	0.010459585845669663	P54577, P55884, P54136, P46199, P78344, Q12904, P56537, P62495, Q04637, P63241, P55010, P47897, Q13144, P47813, P43897, P49770, Q13347, P49591, Q13542, P49411, P49590, Q05639, P68104, P49589, P49588, Q13155, P60228, P56192, P60842	1299	155	11248	1.6200650624549902	0.8444980337703112	0.1424112842064254	0.13195169836075574
GOTERM_MF_DIRECT	GO:0003743~translation initiation factor activity	13	0.6385068762278978	0.03632778374733246	P49770, Q13347, P55884, Q13542, P46199, P78344, P56537, Q04637, P55010, Q13144, P47813, P60228, P60842	2018	64	18913	1.9037180996035679	1.0	0.4915509726481781	0.47686998359841914
UP_KW_MOLECULAR_FUNCTION	KW-0396~Initiation factor	13	0.6385068762278978	0.07727080510723527	P49770, Q13347, P55884, Q13542, P46199, P78344, P56537, Q04637, P55010, Q13144, P47813, P60228, P60842	1484	61	11735	1.6852436922805	0.9998671862442362	0.425495993331778	0.3794964264850993
BIOCARTA	h_eifPathway:Eukaryotic protein translation	6	0.29469548133595286	0.3545253781908888	Q04637, P78344, P55010, P47813, P60842, P56537	400	16	1623	1.5215625	1.0	1.0	1.0

Annotation Cluster 51	Enrichment Score: 1.5889568606791697
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060379~cardiac muscle cell myoblast differentiation	6	0.29469548133595286	0.0031855145984822394	P61371, Q13127, Q13207, P46531, Q02297, Q06330	2003	11	19357	5.271274905823083	0.9999999992175708	0.10903751011054831	0.10649905316488278
GOTERM_BP_DIRECT	GO:0003256~regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation	3	0.14734774066797643	0.0298662385737518	Q13207, P46531, Q06330	2003	3	19357	9.664003994008986	1.0	0.4194036750143095	0.4096397124036598
GOTERM_BP_DIRECT	GO:0003222~ventricular trabecula myocardium morphogenesis	5	0.2455795677799607	0.0490062238400142	P46531, Q02297, P61812, P52952, Q06330	2003	14	19357	3.4514299978603526	1.0	0.5542489932496019	0.5413457528407173
